displacement,velocity,cav,energy,rainfall,temp,crack_length,bench_height,slope_angle,rmr,joint_spacing,failure_label
2.887169718,6.255724665,172.1041814,0,0.641848761,28.19714124,1.294229258,26.94622047,56.18146099,35.6109126,1.417696008,0
2.979346952,6.302437112,178.4066185,9.953184837,0.143267507,21.8010156,1.320341383,26.94622047,56.18146099,35.6109126,1.417696008,0
3.097250955,6.498463873,184.9050824,4.209431774,0.088339043,26.75316317,1.36719585,26.94622047,56.18146099,35.6109126,1.417696008,0
3.195962415,6.778961788,191.6840442,6.660641344,0.105135772,19.97568419,1.460301602,26.94622047,56.18146099,35.6109126,1.417696008,0
3.323216348,7.098591266,198.7826354,20.46306573,0.495441147,27.7874223,1.489747498,26.94622047,56.18146099,35.6109126,1.417696008,0
3.432582124,5.774834206,204.5574696,4.316372666,0.113162327,20.91426132,1.53652301,26.94622047,56.18146099,35.6109126,1.417696008,0
3.515710821,2.455120783,207.0125904,27.25887659,0.001921916,29.87278928,1.588297418,26.94622047,56.18146099,35.6109126,1.417696008,0
3.514419483,3.752033672,210.7646241,15.51268029,0.021701881,24.22046434,1.636124575,26.94622047,56.18146099,35.6109126,1.417696008,0
3.64077861,6.230290893,216.994915,6.265811686,0.012361989,27.58076612,1.676960377,26.94622047,56.18146099,35.6109126,1.417696008,0
3.722095846,6.606436997,223.601352,21.96832256,0.192902722,27.16831205,1.750061977,26.94622047,56.18146099,35.6109126,1.417696008,0
3.860993177,7.889432508,231.4907845,17.87544317,0.390477452,24.12702182,1.809151149,26.94622047,56.18146099,35.6109126,1.417696008,0
3.98507693,6.201016277,237.6918008,9.105480897,0.090386743,24.28050156,1.876067256,26.94622047,56.18146099,35.6109126,1.417696008,0
4.067693719,7.01298597,244.7047867,10.50961469,0.166564902,23.32568207,1.937854855,26.94622047,56.18146099,35.6109126,1.417696008,0
4.218843129,7.841744779,252.5465315,14.78745833,0.013602353,26.57474033,2.005733821,26.94622047,56.18146099,35.6109126,1.417696008,0
4.329085212,6.552726764,259.0992583,2.624676936,0.202788369,24.15306379,2.087421938,26.94622047,56.18146099,35.6109126,1.417696008,0
4.437267354,6.038298241,265.1375565,21.86917374,0.574438384,23.36203294,2.164042817,26.94622047,56.18146099,35.6109126,1.417696008,0
4.53036182,8.318167538,273.4557241,2.465600865,0.313570117,26.07455202,2.260538896,26.94622047,56.18146099,35.6109126,1.417696008,0
4.714539606,7.455433475,280.9111575,10.58316678,0.549915477,23.20564712,2.334885722,26.94622047,56.18146099,35.6109126,1.417696008,0
4.778876269,4.4460881,285.3572456,0,0.10445713,24.34203542,2.371496786,26.94622047,56.18146099,35.6109126,1.417696008,0
4.862742542,3.659985476,289.0172311,11.1566554,0.122064671,25.21421173,2.438443027,26.94622047,56.18146099,35.6109126,1.417696008,0
4.900875785,5.234093898,294.251325,0,0.216103916,23.71514102,2.502651731,26.94622047,56.18146099,35.6109126,1.417696008,0
5.037212339,6.216873106,300.4681981,3.351555298,0.041063469,24.01690264,2.591057629,26.94622047,56.18146099,35.6109126,1.417696008,0
5.108104889,4.421723118,304.8899212,1.590607267,0.657247916,28.0699664,2.621714458,26.94622047,56.18146099,35.6109126,1.417696008,0
5.18460311,4.519541679,309.4094629,21.48166137,0.261841267,24.5915296,2.68287348,26.94622047,56.18146099,35.6109126,1.417696008,0
5.258756278,5.318677926,314.7281408,1.126000889,0.032836724,24.28074608,2.719252073,26.94622047,56.18146099,35.6109126,1.417696008,0
5.361892374,4.217943497,318.9460843,1.818263641,0.089330957,24.64974972,2.779502975,26.94622047,56.18146099,35.6109126,1.417696008,0
5.399354394,0.758992724,319.7050771,4.094918753,0.083937831,25.90890998,2.825208042,26.94622047,56.18146099,35.6109126,1.417696008,0
5.387192131,3.321688157,323.0267652,7.336316133,0.453275422,22.93227263,2.884797418,26.94622047,56.18146099,35.6109126,1.417696008,0
5.510077333,3.516219497,326.5429847,2.36822918,0.49964114,25.8544308,2.906590654,26.94622047,56.18146099,35.6109126,1.417696008,0
5.504399448,4.110870117,330.6538548,7.969426639,0.081642797,25.51164038,2.972455184,26.94622047,56.18146099,35.6109126,1.417696008,0
5.647106337,9.6189983,340.2728531,0,0.374623369,21.42268923,3.026576374,26.94622047,56.18146099,35.6109126,1.417696008,0
5.825032724,8.091455918,348.364309,2.44734297,0.067206277,28.58851121,3.079620232,26.94622047,56.18146099,35.6109126,1.417696008,0
5.916821534,7.702903714,356.0672128,29.36033299,0.184582762,27.92162712,3.168624798,26.94622047,56.18146099,35.6109126,1.417696008,0
6.081796182,7.912854791,363.9800675,1.415077685,0.026709113,23.39887413,3.21097513,26.94622047,56.18146099,35.6109126,1.417696008,0
6.180583361,8.362477109,372.3425447,3.988097402,0.465229708,22.75514692,3.267820438,26.94622047,56.18146099,35.6109126,1.417696008,0
6.360545419,7.71453496,380.0570796,2.171603784,0.085415012,25.45610299,3.319825852,26.94622047,56.18146099,35.6109126,1.417696008,0
6.437734526,1.768350508,381.8254301,7.237673759,0.43087375,22.14827342,3.373786636,26.94622047,56.18146099,35.6109126,1.417696008,0
6.419490435,2.33280967,384.1582398,33.48254418,0.245811138,27.72856591,3.468222714,26.94622047,56.18146099,35.6109126,1.417696008,0
6.515494848,8.442077174,392.600317,4.5897903,0.081533254,24.06309253,3.519498856,26.94622047,56.18146099,35.6109126,1.417696008,0
6.700893008,9.364397249,401.9647142,4.265005785,0.328872612,28.24361386,3.55815326,26.94622047,56.18146099,35.6109126,1.417696008,0
6.827641423,6.029467616,407.9941818,2.85794597,0.041334083,23.35119326,3.645571315,26.94622047,56.18146099,35.6109126,1.417696008,0
6.901875262,5.720366911,413.7145487,7.996265621,0.217679655,24.77559583,3.68941754,26.94622047,56.18146099,35.6109126,1.417696008,0
7.01832032,7.950039012,421.6645878,8.455480634,0.393096062,27.53442521,3.707313977,26.94622047,56.18146099,35.6109126,1.417696008,0
7.166876562,7.328262599,428.9928504,4.089204704,0.210274284,24.35352104,3.742497103,26.94622047,56.18146099,35.6109126,1.417696008,0
7.26259574,9.81116047,438.8040108,44.08222636,0.188103459,25.54418349,3.767565353,26.94622047,56.18146099,35.6109126,1.417696008,0
7.493915244,9.163458193,447.967469,7.280314441,0.05548272,27.18531751,3.781566044,26.94622047,56.18146099,35.6109126,1.417696008,0
7.568044347,6.727639148,454.6951082,2.041319293,0.199119221,23.8879051,3.824305744,26.94622047,56.18146099,35.6109126,1.417696008,0
7.718169883,8.646671938,463.3417801,1.380169928,0.41758304,22.47652182,3.872901424,26.94622047,56.18146099,35.6109126,1.417696008,0
7.856266745,6.093164718,469.4349448,2.683257876,0.213810291,22.08257881,3.946511983,26.94622047,56.18146099,35.6109126,1.417696008,0
7.921275373,4.313598462,473.7485433,6.365419945,0.072877363,26.1668655,4.009100015,26.94622047,56.18146099,35.6109126,1.417696008,0
8.00005336,6.89048757,480.6390309,17.47772272,0.012136765,25.77755677,4.070776701,26.94622047,56.18146099,35.6109126,1.417696008,0
8.150958292,7.744329803,488.3833607,25.00754315,0.056238698,27.12332635,4.102912501,26.94622047,56.18146099,35.6109126,1.417696008,0
8.258197687,6.724289421,495.1076501,1.511084049,0.492387373,24.45191056,4.170611166,26.94622047,56.18146099,35.6109126,1.417696008,0
8.375101273,4.05315656,499.1608066,12.4830694,0.130794215,22.13852548,4.248435823,26.94622047,56.18146099,35.6109126,1.417696008,0
8.393302905,4.530046952,503.6908536,5.289817698,0.015291819,20.29449539,4.306327241,26.94622047,56.18146099,35.6109126,1.417696008,0
8.526102838,7.414943249,511.1057968,12.64390738,0.186977391,30.73592507,4.364777592,26.94622047,56.18146099,35.6109126,1.417696008,0
8.64046768,6.335080232,517.4408771,0,0.046546644,26.05384604,4.389483746,26.94622047,56.18146099,35.6109126,1.417696008,0
8.737272179,6.445472761,523.8863498,11.35778016,0.737813412,25.27358351,4.460572462,26.94622047,56.18146099,35.6109126,1.417696008,0
8.855316772,5.927511234,529.8138611,9.891230944,0.383044125,25.55727952,4.546189073,26.94622047,56.18146099,35.6109126,1.417696008,0
8.934855887,4.498319683,534.3121807,21.19742556,0.714599597,22.1373221,4.602648121,26.94622047,56.18146099,35.6109126,1.417696008,0
9.005260762,4.749317947,539.0614987,8.989549295,0.271560583,23.41025602,4.640760975,26.94622047,56.18146099,35.6109126,1.417696008,0
9.093166485,4.940866935,544.0023656,8.158940735,0.04652572,28.48666026,4.687521078,26.94622047,56.18146099,35.6109126,1.417696008,0
9.169956326,8.574489574,552.5768552,17.46862092,0.016024575,26.31669457,4.729112664,26.94622047,56.18146099,35.6109126,1.417696008,0
9.378982804,10.63860043,563.2154556,3.30522557,0.192956022,23.47280468,4.771903671,26.94622047,56.18146099,35.6109126,1.417696008,0
9.524576341,5.915102707,569.1305583,1.793455744,0.014317336,22.54636934,4.834863332,26.94622047,56.18146099,35.6109126,1.417696008,0
9.576152895,7.601740617,576.732299,0,1.013873717,23.96861178,4.890452614,26.94622047,56.18146099,35.6109126,1.417696008,0
9.777967695,8.405159086,585.1374581,0.973818098,0.102442285,24.36913871,4.960531346,26.94622047,56.18146099,35.6109126,1.417696008,0
9.856324864,5.394898134,590.5323562,4.681448296,0.291462721,29.09829207,5.017949397,26.94622047,56.18146099,35.6109126,1.417696008,0
9.957797633,7.390308844,597.922665,8.378086639,0.141506483,24.62346525,5.050667638,26.94622047,56.18146099,35.6109126,1.417696008,0
10.10266849,4.391142977,602.313808,1.442497113,0.201413871,22.62089643,5.090653797,26.94622047,56.18146099,35.6109126,1.417696008,0
10.10416907,2.689478414,605.0032864,0.684728803,0.212193893,24.88279527,5.129396976,26.94622047,56.18146099,35.6109126,1.417696008,0
10.19231777,4.784460453,609.7877469,1.306934681,0.613304308,25.52867694,5.175667574,26.94622047,56.18146099,35.6109126,1.417696008,0
10.26365108,4.279998447,614.0677453,0.653121154,0.36739333,22.43890684,5.261561848,26.94622047,56.18146099,35.6109126,1.417696008,0
0.152252127,5.765564995,5.765564995,0,0.694996709,23.177053,0.005744532,34.01224177,53.36216704,34.60093565,0.880535605,1
0.248344877,6.77466526,12.54023025,0,0.113667891,25.52905048,0.079619002,34.01224177,53.36216704,34.60093565,0.880535605,1
0.378074303,8.062488159,20.60271841,2.705737607,0.473692915,23.64798608,0.113201622,34.01224177,53.36216704,34.60093565,0.880535605,1
0.517094482,6.327148533,26.92986695,20.54536359,0.545090891,28.98383371,0.186930441,34.01224177,53.36216704,34.60093565,0.880535605,1
0.588979254,5.785455132,32.71532208,1.382062425,0.023510918,25.24924017,0.19287964,34.01224177,53.36216704,34.60093565,0.880535605,1
0.709942987,6.619622953,39.33494503,8.844876521,0.455360275,23.5838169,0.238177762,34.01224177,53.36216704,34.60093565,0.880535605,1
0.809633352,4.165408068,43.5003531,3.81065369,0.008667513,24.39781736,0.31725825,34.01224177,53.36216704,34.60093565,0.880535605,1
0.848789922,2.69021814,46.19057124,0,0.078804099,25.17927415,0.381522442,34.01224177,53.36216704,34.60093565,0.880535605,1
0.89930729,3.536895644,49.72746688,0,0.137593935,25.35535322,0.424777132,34.01224177,53.36216704,34.60093565,0.880535605,1
0.966686444,6.41415439,56.14162127,3.869315977,0.002333093,25.87752497,0.435917586,34.01224177,53.36216704,34.60093565,0.880535605,1
1.113112436,8.83481702,64.97643829,12.07181892,0.220398866,24.99719078,0.459467816,34.01224177,53.36216704,34.60093565,0.880535605,1
1.261180344,8.566906621,73.54334491,2.156102654,0.072094319,22.24567517,0.537250758,34.01224177,53.36216704,34.60093565,0.880535605,1
1.39867599,7.785035432,81.32838035,8.938458687,0.146741127,24.31946466,0.580285934,34.01224177,53.36216704,34.60093565,0.880535605,1
1.520681526,7.279405516,88.60778586,0.282995443,0.155171584,26.21331675,0.628849452,34.01224177,53.36216704,34.60093565,0.880535605,1
1.641322841,7.035580135,95.643366,26.97649775,0.040059131,23.66023439,0.684520154,34.01224177,53.36216704,34.60093565,0.880535605,1
1.755200863,7.027736257,102.6711023,5.308983347,0.107142682,26.34556256,0.708463376,34.01224177,53.36216704,34.60093565,0.880535605,1
1.875580716,7.324439459,109.9955417,2.891888567,0.058715463,25.06343627,0.766609179,34.01224177,53.36216704,34.60093565,0.880535605,1
1.999348845,4.606410627,114.6019523,18.18352576,0.740391891,24.56451969,0.80821687,34.01224177,53.36216704,34.60093565,0.880535605,1
2.029127737,2.707996032,117.3099484,10.41455381,0.079669369,27.38828779,0.864090925,34.01224177,53.36216704,34.60093565,0.880535605,1
2.08961538,3.271246844,120.5811952,14.81200981,0.099478445,21.52373711,0.902529907,34.01224177,53.36216704,34.60093565,0.880535605,1
2.138169299,6.117335075,126.6985303,16.28280547,0.205005537,23.6493582,0.921067586,34.01224177,53.36216704,34.60093565,0.880535605,1
2.293526549,10.14186767,136.840398,3.786484603,0.139627049,27.46485742,0.962520135,34.01224177,53.36216704,34.60093565,0.880535605,1
2.476231554,5.227578275,142.0679762,6.535724595,0.284835499,28.66009833,1.025335687,34.01224177,53.36216704,34.60093565,0.880535605,1
2.467779158,5.093650037,147.1616263,9.830554715,0.079467801,29.57198497,1.083216889,34.01224177,53.36216704,34.60093565,0.880535605,1
2.646019889,8.477303978,155.6389302,0.375230597,0.546478978,25.10071106,1.133835507,34.01224177,53.36216704,34.60093565,0.880535605,1
2.750355957,7.649161789,163.288092,15.76477427,0.360497657,25.91579476,1.201798144,34.01224177,53.36216704,34.60093565,0.880535605,1
2.900991948,8.278780461,171.5668725,0.26235765,0.311699102,26.63485565,1.247726263,34.01224177,53.36216704,34.60093565,0.880535605,1
3.026315306,8.920293312,180.4871658,15.51491416,0.25016449,27.55015054,1.29885179,34.01224177,53.36216704,34.60093565,0.880535605,1
3.198335059,8.47520623,188.962372,15.80690885,0.098773131,25.62618387,1.339256452,34.01224177,53.36216704,34.60093565,0.880535605,1
3.30882218,4.269431962,193.231804,10.98729343,0.021665954,26.85229785,1.408388812,34.01224177,53.36216704,34.60093565,0.880535605,1
3.340649457,3.796305986,197.02811,4.943955412,0.011377837,25.9195476,1.464219383,34.01224177,53.36216704,34.60093565,0.880535605,1
3.435365713,6.614971744,203.6430817,0,0.140645322,26.04444788,1.50308022,34.01224177,53.36216704,34.60093565,0.880535605,1
3.561148516,6.449542417,210.0926241,5.481588917,0.139656083,23.16326153,1.523299625,34.01224177,53.36216704,34.60093565,0.880535605,1
3.650350461,6.662655931,216.7552801,38.04896633,0.146847336,24.34157256,1.595398851,34.01224177,53.36216704,34.60093565,0.880535605,1
3.783237047,6.8880515,223.6433316,6.571339864,0.35125296,23.9544616,1.63051755,34.01224177,53.36216704,34.60093565,0.880535605,1
3.879952177,5.008189938,228.6515215,0.615356075,0.264613727,22.62220909,1.681958837,34.01224177,53.36216704,34.60093565,0.880535605,1
3.950176711,3.477768446,232.12929,0.8108017,0.055568848,21.69678955,1.779010831,34.01224177,53.36216704,34.60093565,0.880535605,1
3.995877792,3.783309351,235.9125993,0.991841637,0.256999338,24.152745,1.845041021,34.01224177,53.36216704,34.60093565,0.880535605,1
4.076287023,5.719134401,241.6317337,9.142464208,0.203943538,24.47223535,1.927264013,34.01224177,53.36216704,34.60093565,0.880535605,1
4.186515605,3.367769768,244.9995035,8.486153474,0.108918277,25.21007415,1.966501517,34.01224177,53.36216704,34.60093565,0.880535605,1
4.188546015,1.890797678,246.8903012,3.447459491,0.108992593,26.11147568,2.037921045,34.01224177,53.36216704,34.60093565,0.880535605,1
4.249542195,1.834847317,248.7251485,8.599538115,0.112983725,25.37624449,2.088454425,34.01224177,53.36216704,34.60093565,0.880535605,1
4.249707592,2.079349652,250.8044981,1.073893796,0.000750056,24.48617764,2.145774763,34.01224177,53.36216704,34.60093565,0.880535605,1
4.31885385,6.87035982,257.674858,17.88716622,0.25386961,23.16974737,2.236191597,34.01224177,53.36216704,34.60093565,0.880535605,1
4.478719586,6.016797529,263.6916555,0,0.420303142,26.7541382,2.280618681,34.01224177,53.36216704,34.60093565,0.880535605,1
4.519413767,5.275565046,268.9672205,7.180420632,0.059346097,24.79635557,2.33100377,34.01224177,53.36216704,34.60093565,0.880535605,1
4.654571755,11.32797731,280.2951978,0.635994577,0.397480885,24.13242041,2.362939477,34.01224177,53.36216704,34.60093565,0.880535605,1
4.897013011,12.45354489,292.7487427,10.76015219,0.115556497,24.62709144,2.430708848,34.01224177,53.36216704,34.60093565,0.880535605,1
5.069689918,8.380577267,301.12932,5.899743582,1.133066355,23.53451131,2.46949631,34.01224177,53.36216704,34.60093565,0.880535605,1
5.176365587,7.487921754,308.6172417,1.683230522,0.13100334,23.93865215,2.539950519,34.01224177,53.36216704,34.60093565,0.880535605,1
5.319287309,5.23312748,313.8503692,6.425446973,0.80849034,23.87508337,2.556952254,34.01224177,53.36216704,34.60093565,0.880535605,1
5.350803169,1.585353816,315.435723,12.19404184,0.369416793,24.42532516,2.617925015,34.01224177,53.36216704,34.60093565,0.880535605,1
5.372132437,3.682925184,319.1186482,2.013882011,0.032276572,26.31150991,2.655051149,34.01224177,53.36216704,34.60093565,0.880535605,1
5.473567342,6.640963009,325.7596112,8.31467511,0.120629222,25.81422414,2.719661502,34.01224177,53.36216704,34.60093565,0.880535605,1
5.59349787,8.239522272,333.9991335,2.513232047,0.20450542,28.09347481,2.769390318,34.01224177,53.36216704,34.60093565,0.880535605,1
5.748218084,6.788463214,340.7875967,21.791899,0.591213789,27.42345818,2.80868354,34.01224177,53.36216704,34.60093565,0.880535605,1
5.819779977,5.436950014,346.2245467,10.54583185,0.079094177,28.91284355,2.850952348,34.01224177,53.36216704,34.60093565,0.880535605,1
5.929449752,6.528760561,352.7533073,0,0.119407059,26.11831696,2.883944582,34.01224177,53.36216704,34.60093565,0.880535605,1
6.037405329,6.041576176,358.7948835,24.98016312,0.248426004,26.08621044,2.950700337,34.01224177,53.36216704,34.60093565,0.880535605,1
6.130835624,5.694196527,364.48908,3.611403797,0.012496271,24.02516844,2.97972759,34.01224177,53.36216704,34.60093565,0.880535605,1
6.22721188,4.609230932,369.0983109,16.11894551,0.440135878,26.65202979,3.024386017,34.01224177,53.36216704,34.60093565,0.880535605,1
6.284476655,5.137504359,374.2358153,4.033783832,0.142803198,23.68776614,3.081290809,34.01224177,53.36216704,34.60093565,0.880535605,1
6.398462026,6.712136083,380.9479514,0.971094903,0.01635993,22.05908895,3.163560699,34.01224177,53.36216704,34.60093565,0.880535605,1
6.508214525,5.632557321,386.5805087,16.36938121,0.048551118,28.05264678,3.213374727,34.01224177,53.36216704,34.60093565,0.880535605,1
6.586213936,6.33864375,392.9191524,0,0.55168861,22.50163681,3.258524515,34.01224177,53.36216704,34.60093565,0.880535605,1
6.71950265,8.540408782,401.4595612,14.50631537,0.05962695,25.87770358,3.313997213,34.01224177,53.36216704,34.60093565,0.880535605,1
6.870894229,8.557811827,410.0173731,49.44984357,0.196241914,23.23933725,3.322527928,34.01224177,53.36216704,34.60093565,0.880535605,1
7.004763044,5.452399464,415.4697725,15.02780704,0.054437843,27.25333525,3.348555014,34.01224177,53.36216704,34.60093565,0.880535605,1
7.052640878,4.58580367,420.0555762,6.713781336,0.198081854,27.52589997,3.391047684,34.01224177,53.36216704,34.60093565,0.880535605,1
7.157623166,4.782321306,424.8378975,8.041313357,0.10979858,26.05835561,3.426788301,34.01224177,53.36216704,34.60093565,0.880535605,1
7.212051588,4.777684775,429.6155823,2.471617665,0.151774272,27.49272942,3.444771636,34.01224177,53.36216704,34.60093565,0.880535605,1
7.316879325,4.783527074,434.3991093,0,0.364297789,25.01467415,3.511927209,34.01224177,53.36216704,34.60093565,0.880535605,1
7.371502491,6.554439961,440.9535493,31.85719112,0.536226125,29.46834936,3.567122343,34.01224177,53.36216704,34.60093565,0.880535605,1
7.535360657,9.09074221,450.0442915,1.750239929,0.077656146,26.49233047,3.619927648,34.01224177,53.36216704,34.60093565,0.880535605,1
7.674527231,8.904481162,458.9487727,3.287660487,0.008882437,23.19889688,3.656047825,34.01224177,53.36216704,34.60093565,0.880535605,1
7.832176696,9.307067093,468.2558398,1.914188502,0.3405409,25.13921342,3.707635684,34.01224177,53.36216704,34.60093565,0.880535605,1
7.984762801,7.171683568,475.4275233,8.886483949,0.6393372,24.69499595,3.767924674,34.01224177,53.36216704,34.60093565,0.880535605,1
8.071232815,4.955685817,480.3832092,32.63633733,0.178726737,24.49915188,3.812626753,34.01224177,53.36216704,34.60093565,0.880535605,1
8.149952328,7.974171128,488.3573803,1.886724557,0.087631963,21.68572154,3.871518197,34.01224177,53.36216704,34.60093565,0.880535605,1
8.337038519,8.364906268,496.7222865,5.290123762,0.270592735,25.77372909,3.905596988,34.01224177,53.36216704,34.60093565,0.880535605,1
8.428782537,3.720449561,500.4427361,0,0.215856094,22.22849404,3.957546694,34.01224177,53.36216704,34.60093565,0.880535605,1
8.461053505,5.479329137,505.9220652,7.268311399,0.028929011,19.94918544,4.03039666,34.01224177,53.36216704,34.60093565,0.880535605,1
8.611426841,7.726863603,513.6489288,25.56991744,0.092544178,24.31197272,4.105037054,34.01224177,53.36216704,34.60093565,0.880535605,1
8.718615625,8.474579688,522.1235085,15.15847857,0.219828662,23.48821269,4.18158883,34.01224177,53.36216704,34.60093565,0.880535605,1
8.893912831,8.623370703,530.7468792,23.01367195,0.287841595,23.27692597,4.237300198,34.01224177,53.36216704,34.60093565,0.880535605,1
9.006061315,6.334452286,537.0813315,2.10140235,0.343671143,18.7938081,4.287932477,34.01224177,53.36216704,34.60093565,0.880535605,1
9.10506124,8.259178982,545.3405105,25.43232666,0.097080986,23.29831425,4.328956699,34.01224177,53.36216704,34.60093565,0.880535605,1
9.281367281,5.981481696,551.3219922,44.0491556,0.307494177,24.65271627,4.342807004,34.01224177,53.36216704,34.60093565,0.880535605,1
9.304443964,2.814257026,554.1362492,6.162456157,0.299656536,23.73169212,4.36590901,34.01224177,53.36216704,34.60093565,0.880535605,1
9.375175848,3.790912085,557.9271613,7.311196927,0.015288202,25.77468735,4.41254791,34.01224177,53.36216704,34.60093565,0.880535605,1
9.4308077,1.376335874,559.3034972,2.311478105,0.002205345,27.7853213,4.460382141,34.01224177,53.36216704,34.60093565,0.880535605,1
9.421053711,4.017144974,563.3206422,17.14999893,0.113113451,26.03273488,4.538626602,34.01224177,53.36216704,34.60093565,0.880535605,1
9.564712532,6.473637021,569.7942792,0,0.226032436,27.05278859,4.614922585,34.01224177,53.36216704,34.60093565,0.880535605,1
9.636841612,6.521924441,576.3162036,1.648360057,0.082271361,27.21825338,4.651192862,34.01224177,53.36216704,34.60093565,0.880535605,1
9.782110014,7.941681799,584.2578854,2.881894471,0.118458185,22.96227847,4.717559376,34.01224177,53.36216704,34.60093565,0.880535605,1
9.901564338,7.494343437,591.7522289,0,0.134465048,25.87822939,4.758017999,34.01224177,53.36216704,34.60093565,0.880535605,1
10.03192146,6.227614479,597.9798433,4.426438962,0.008823732,26.99031471,4.821670326,34.01224177,53.36216704,34.60093565,0.880535605,1
10.10915149,4.170528563,602.1503719,23.32641099,0.216248911,24.12807904,4.88779068,34.01224177,53.36216704,34.60093565,0.880535605,1
10.17093908,4.988269097,607.138641,1.167492106,0.132110636,23.4187467,4.962632536,34.01224177,53.36216704,34.60093565,0.880535605,1
10.27542712,6.269282626,613.4079236,33.0951553,0.043043751,26.06081292,5.002779669,34.01224177,53.36216704,34.60093565,0.880535605,1
0.105390736,6.681516512,6.681516512,16.36734035,0.043167249,21.40021548,0.050889599,20.53149628,53.87971743,49.80273348,0.878692037,0
0.216749345,4.175951798,10.85746831,7.4212812,0.013257555,23.81931253,0.066820261,20.53149628,53.87971743,49.80273348,0.878692037,0
0.24458913,3.690280712,14.54774902,0,0.03652821,22.0716818,0.129586468,20.53149628,53.87971743,49.80273348,0.878692037,0
0.339758702,7.967582703,22.51533173,2.82829004,0.132507999,22.12451839,0.187428404,20.53149628,53.87971743,49.80273348,0.878692037,0
0.51017522,9.742556966,32.25788869,0.31875037,0.052517862,25.23295769,0.238079305,20.53149628,53.87971743,49.80273348,0.878692037,0
0.664510601,7.44226227,39.70015096,4.046692618,0.373350067,26.06809788,0.282887879,20.53149628,53.87971743,49.80273348,0.878692037,0
0.758250629,8.157703848,47.85785481,2.200033103,0.07213173,24.93641304,0.290595497,20.53149628,53.87971743,49.80273348,0.878692037,0
0.936434062,6.456855251,54.31471006,0,0.22081503,24.00241901,0.301658616,20.53149628,53.87971743,49.80273348,0.878692037,0
0.973479137,2.653805743,56.9685158,2.703099502,0.325125424,23.10518368,0.384609001,20.53149628,53.87971743,49.80273348,0.878692037,0
1.024894254,7.337887068,64.30640287,0,0.114346885,24.36561402,0.422898948,20.53149628,53.87971743,49.80273348,0.878692037,0
1.218075373,9.662393243,73.96879612,23.15726366,0.09167688,23.35555392,0.492211357,20.53149628,53.87971743,49.80273348,0.878692037,0
1.346974029,6.433628664,80.40242478,1.671557582,0.007323169,24.87433852,0.510150692,20.53149628,53.87971743,49.80273348,0.878692037,0
1.432529661,5.483691138,85.88611592,16.8070857,0.371853742,21.95693645,0.539213526,20.53149628,53.87971743,49.80273348,0.878692037,0
1.529763733,4.707075481,90.5931914,14.17605989,0.094929904,26.40263516,0.602786345,20.53149628,53.87971743,49.80273348,0.878692037,0
1.589432178,5.204942233,95.79813363,7.947251747,0.136009514,23.86593776,0.650736324,20.53149628,53.87971743,49.80273348,0.878692037,0
1.703261808,6.710971572,102.5091052,10.26794585,0.044612348,25.7525138,0.711489667,20.53149628,53.87971743,49.80273348,0.878692037,0
1.81313123,6.325909734,108.8350149,0,0.242985672,26.77444399,0.761217016,20.53149628,53.87971743,49.80273348,0.878692037,0
1.914125465,4.290192742,113.1252077,1.952562601,0.071077331,25.65574176,0.807063577,20.53149628,53.87971743,49.80273348,0.878692037,0
1.956137655,4.657499844,117.7827075,15.3638536,0.243843772,26.59825358,0.8434627,20.53149628,53.87971743,49.80273348,0.878692037,0
2.06937546,5.602867018,123.3855745,6.24891603,0.000171899,20.86672147,0.869582647,20.53149628,53.87971743,49.80273348,0.878692037,0
2.142899889,3.726766961,127.1123415,14.86398685,0.164043927,24.01428667,0.947636673,20.53149628,53.87971743,49.80273348,0.878692037,0
2.193601026,6.421147847,133.5334893,26.48151243,0.451640412,27.20615333,1.028982855,20.53149628,53.87971743,49.80273348,0.878692037,0
2.35693815,11.15469577,144.6881851,3.190620023,0.120998494,26.01845908,1.058208796,20.53149628,53.87971743,49.80273348,0.878692037,0
2.565424218,12.16851223,156.8566974,2.137150295,0.28671207,28.69692653,1.086127214,20.53149628,53.87971743,49.80273348,0.878692037,0
2.762555224,9.889114339,166.7458117,0,0.189494028,28.40876096,1.129171751,20.53149628,53.87971743,49.80273348,0.878692037,0
2.895061363,6.576806527,173.3226182,0.602707364,0.102046262,25.59918427,1.185980451,20.53149628,53.87971743,49.80273348,0.878692037,0
2.981782109,5.496089007,178.8187072,0,0.181403452,24.49604276,1.232344087,20.53149628,53.87971743,49.80273348,0.878692037,0
3.07826433,6.502870021,185.3215772,8.684509839,0.222223762,23.08312257,1.292334488,20.53149628,53.87971743,49.80273348,0.878692037,0
3.198544443,5.978031767,191.299609,0.578158529,0.409906441,24.04838287,1.341349509,20.53149628,53.87971743,49.80273348,0.878692037,0
3.277532055,7.347843461,198.6474525,4.177073534,0.106487675,24.18350618,1.389056887,20.53149628,53.87971743,49.80273348,0.878692037,0
3.443472558,4.924623849,203.5720763,10.4630363,0.189980808,23.81350162,1.487318461,20.53149628,53.87971743,49.80273348,0.878692037,0
3.441686183,2.502820428,206.0748968,13.6180653,0.028285039,23.1633245,1.526814396,20.53149628,53.87971743,49.80273348,0.878692037,0
3.526899906,6.758018907,212.8329157,6.239487778,0.169348777,25.80315318,1.609613334,20.53149628,53.87971743,49.80273348,0.878692037,0
